filename,genre,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
16.wav,classical,-308.611572265625,245.91383361816406,-6.848618030548096,-13.232272148132324,19.392847061157227,-4.4531354904174805,-4.741227626800537,-3.9466092586517334,-10.867517471313477,-7.429875373840332,-8.690616607666016,-8.546720504760742,-3.2979023456573486
17.wav,classical,-421.82208251953125,201.39260864257812,63.056148529052734,-4.098657131195068,-3.8520727157592773,2.9403982162475586,-2.461275577545166,-5.905972957611084,-4.460583686828613,-5.039824962615967,-5.659244537353516,-4.697584629058838,-3.28019118309021
15.wav,classical,-254.32208251953125,152.95521545410156,-21.68888282775879,30.906158447265625,-10.782313346862793,-0.5158233046531677,-12.828428268432617,-10.583559036254883,-7.312534809112549,-6.511116027832031,-5.783009052276611,-6.807785987854004,-1.92356538772583
29.wav,classical,-292.0001525878906,171.37510681152344,-35.04705810546875,22.157560348510742,-5.988295555114746,-1.1492908000946045,-15.110978126525879,-8.104127883911133,-17.670215606689453,-7.12154483795166,-7.210302352905273,-7.0954270362854,-1.371902585029602
100.wav,classical,-223.9180450439453,153.763671875,-23.909557342529297,31.098037719726562,1.7573615312576294,6.579826354980469,-11.83907413482666,5.173121452331543,-9.941047668457031,-6.190776348114014,-8.889020919799805,-3.1160318851470947,-10.215841293334961
28.wav,classical,-306.29290771484375,184.10292053222656,-9.446395874023438,11.095113754272461,12.218899726867676,-3.192603588104248,-6.88560676574707,-0.1746128499507904,-2.9438648223876953,-4.160076141357422,-4.729145526885986,-0.8271671533584595,-4.112117290496826
14.wav,classical,-230.63165283203125,131.0279998779297,-28.617874145507812,32.19797897338867,-17.58734130859375,-2.825073719024658,-20.727859497070312,-9.132796287536621,-7.03338623046875,-0.393611341714859,3.2444303035736084,1.2727632522583008,0.6109970211982727
38.wav,classical,-340.4853515625,147.17071533203125,39.75375747680664,39.4661865234375,9.12578296661377,3.3124070167541504,4.474403381347656,6.357722759246826,-7.0292510986328125,-12.300699234008789,-8.262022972106934,-13.928102493286133,-13.626518249511719
10.wav,classical,-274.9293518066406,245.31292724609375,8.1673002243042,-14.803238868713379,15.83154582977295,3.310798168182373,1.063100814819336,4.2042460441589355,-1.108339786529541,-4.892313003540039,-5.182309150695801,-4.080108642578125,-4.404201507568359
11.wav,classical,-262.58111572265625,145.84837341308594,-20.51490020751953,35.0322151184082,-0.7246748805046082,9.002778053283691,-4.8956522941589355,-2.1576831340789795,-3.4924254417419434,-8.120552062988281,-9.686333656311035,-9.71356201171875,0.719886302947998
39.wav,classical,-237.93492126464844,175.54010009765625,-36.76387023925781,16.42723846435547,-7.606567859649658,0.11582416296005249,-12.569268226623535,-2.6177947521209717,-13.943471908569336,-8.80810832977295,-8.310622215270996,-5.021142959594727,-3.3234705924987793
13.wav,classical,-401.37890625,219.99647521972656,42.85427474975586,-10.741655349731445,9.340790748596191,9.266327857971191,0.2817715108394623,-1.0184378623962402,-5.721274375915527,-10.53432846069336,-10.703231811523438,-9.629715919494629,-7.391957759857178
12.wav,classical,-312.0973815917969,178.18495178222656,9.755203247070312,18.33506202697754,0.47955942153930664,-12.187766075134277,-7.312328338623047,-10.764522552490234,-9.616564750671387,-5.519583225250244,-11.00854206085205,-14.727672576904297,-14.943835258483887
61.wav,classical,-275.6827087402344,187.2203369140625,-0.5545097589492798,42.26438903808594,-10.659525871276855,-6.985389709472656,-6.824162006378174,-12.472458839416504,-10.318533897399902,-10.52893352508545,-8.937639236450195,-7.327671527862549,-4.6166672706604
75.wav,classical,-319.5216369628906,217.4339599609375,11.378402709960938,-16.596466064453125,10.364153861999512,-0.8706082105636597,-7.272454738616943,-7.788035869598389,-10.819156646728516,-9.875865936279297,-10.840121269226074,-10.617815971374512,-6.642256736755371
49.wav,classical,-296.0528869628906,182.81982421875,-12.682989120483398,17.23550796508789,2.0613021850585938,2.2651798725128174,2.2051382064819336,5.770857810974121,7.683825492858887,0.049990519881248474,-1.9911892414093018,2.2174713611602783,0.9270452260971069
48.wav,classical,-189.4847412109375,146.36021423339844,-30.47554588317871,45.251033782958984,-9.473994255065918,17.50248908996582,-15.338616371154785,4.57499361038208,-16.514291763305664,-1.881901502609253,-8.566473007202148,-4.734917163848877,-6.387907028198242
74.wav,classical,-319.2032470703125,132.5984649658203,-43.69240188598633,-15.104195594787598,-4.642571449279785,-9.789850234985352,-26.741893768310547,-16.632705688476562,-13.799988746643066,-6.26625394821167,-0.8761280179023743,-5.419773578643799,-6.9494733810424805
60.wav,classical,-371.411865234375,200.84608459472656,56.87740707397461,-9.071717262268066,-1.9400767087936401,3.2241368293762207,-7.677103042602539,-12.233551979064941,-10.629255294799805,-12.518234252929688,-16.099178314208984,-15.773848533630371,-10.533947944641113
76.wav,classical,-189.19085693359375,113.02581787109375,-20.38371467590332,60.45656204223633,-35.54020690917969,13.87500286102295,-18.78068733215332,8.757859230041504,-13.299479484558105,5.190540313720703,-7.906546115875244,-0.8374417424201965,-2.455050230026245
62.wav,classical,-303.8818054199219,229.31980895996094,18.876630783081055,-21.889192581176758,2.504669189453125,2.6440792083740234,-0.3455280661582947,-2.0170369148254395,-7.38264799118042,-12.279436111450195,-10.730347633361816,-5.734272480010986,-3.1816020011901855
89.wav,classical,-406.7931213378906,212.58702087402344,70.57906341552734,-6.147664546966553,-3.723029136657715,8.838648796081543,1.8427327871322632,-5.314086437225342,-4.831780433654785,-6.483251094818115,-10.178399085998535,-10.208062171936035,-9.111865997314453
88.wav,classical,-301.38140869140625,235.23414611816406,0.015706490725278854,-17.09134864807129,19.77652931213379,-0.9025692343711853,-10.245820999145508,-5.964559555053711,-9.797513008117676,-11.92514419555664,-12.878762245178223,-10.76602840423584,-5.429057598114014
63.wav,classical,-384.7541198730469,213.35411071777344,47.13201904296875,-9.149789810180664,3.2727062702178955,4.7136125564575195,-3.3904573917388916,-5.939236640930176,-5.481093883514404,-5.862110137939453,-6.80762243270874,-7.075650215148926,-7.073965549468994
77.wav,classical,-389.9809875488281,221.14479064941406,40.833763122558594,-11.525771141052246,7.192099571228027,5.3570733070373535,-4.84030818939209,-6.482757568359375,-7.555349349975586,-10.009166717529297,-11.389283180236816,-9.529997825622559,-5.7813897132873535
9.wav,classical,-300.02203369140625,140.85890197753906,-7.683879852294922,17.5683536529541,-1.5896636247634888,2.7553555965423584,-6.255824565887451,-4.235085487365723,-6.084782600402832,-4.477962493896484,3.0374417304992676,-3.1516928672790527,-1.488659381866455
73.wav,classical,-321.38458251953125,229.60891723632812,32.64197540283203,-18.9993896484375,8.196171760559082,7.616700649261475,-4.9423136711120605,-6.3466057777404785,-6.829909801483154,-10.110350608825684,-12.28390121459961,-10.34879207611084,-5.590259552001953
67.wav,classical,-219.9379425048828,157.7252655029297,-27.18000030517578,29.52126121520996,-12.076545715332031,-1.3066959381103516,-19.668169021606445,-8.194860458374023,-19.371145248413086,-8.269925117492676,-15.382381439208984,-14.297268867492676,-9.723383903503418
98.wav,classical,-346.2140808105469,194.66259765625,-2.0520853996276855,25.819175720214844,7.5897016525268555,9.390216827392578,0.05025113746523857,-3.1926002502441406,-5.841803073883057,-6.3547563552856445,-11.580132484436035,-9.685026168823242,-5.371657848358154
99.wav,classical,-265.1950378417969,167.59095764160156,-19.582569122314453,19.223663330078125,3.2207672595977783,3.762321949005127,-10.271134376525879,-12.002525329589844,-6.678774833679199,-5.960155487060547,-0.7128118872642517,0.13688579201698303,3.5637426376342773
66.wav,classical,-334.4161682128906,226.43502807617188,25.857547760009766,-24.202178955078125,9.03663158416748,10.419600486755371,-2.613024950027466,-4.256618022918701,-6.401602268218994,-9.03514289855957,-8.41699504852295,-7.268568515777588,-5.705349922180176
72.wav,classical,-262.6329345703125,176.04083251953125,-28.30889892578125,17.797935485839844,9.006379127502441,2.9230833053588867,-11.215950012207031,-1.3801969289779663,-5.401533603668213,0.9661238193511963,-3.0754902362823486,-0.7705686092376709,-3.265993595123291
8.wav,classical,-309.3669128417969,165.9402618408203,33.50728988647461,15.690491676330566,2.0784778594970703,-6.232325553894043,-12.221355438232422,-2.4889824390411377,2.1437528133392334,-11.365488052368164,-14.3132905960083,-11.14500904083252,-16.35257911682129
58.wav,classical,-240.83448791503906,164.95472717285156,-22.652103424072266,17.42752456665039,-3.5868589878082275,5.499268531799316,-14.520027160644531,-3.850825548171997,-13.019577026367188,2.21649432182312,-2.2902157306671143,-3.1975364685058594,-4.46756649017334
64.wav,classical,-318.91162109375,214.23670959472656,47.33776092529297,14.250844955444336,8.87083625793457,-3.166997194290161,-6.754755973815918,-5.2660231590271,-8.642376899719238,-10.515707015991211,-4.9544477462768555,-5.934852123260498,-5.915729522705078
70.wav,classical,-142.64898681640625,142.1837615966797,-34.864646911621094,59.83759307861328,-20.354089736938477,24.259010314941406,-22.084739685058594,4.366449356079102,-21.14639663696289,3.2783570289611816,-9.17391300201416,0.16930295526981354,-8.23397445678711
71.wav,classical,-209.5310821533203,169.69729614257812,-6.4530205726623535,38.950706481933594,-12.2774076461792,14.890179634094238,-6.4909563064575195,-2.4222965240478516,-2.8661916255950928,2.7456419467926025,-1.3062015771865845,-2.1661434173583984,-3.0932703018188477
65.wav,classical,-122.56502532958984,121.01522827148438,-30.62599754333496,44.3427734375,-38.70362854003906,26.027496337890625,-25.65445899963379,18.364154815673828,-16.865947723388672,-2.4199042320251465,-13.066887855529785,6.221432209014893,-3.8995778560638428
59.wav,classical,-274.08319091796875,187.50587463378906,-16.618913650512695,7.437323093414307,-6.774633407592773,-3.3031158447265625,-11.889816284179688,-2.7716064453125,-11.875429153442383,-9.74301815032959,-9.278761863708496,-7.251716136932373,-2.823235273361206
40.wav,classical,-169.7941436767578,164.87570190429688,-15.603821754455566,24.765525817871094,-2.2281100749969482,15.570066452026367,-3.880117893218994,9.402379989624023,-3.2618775367736816,8.499975204467773,0.7400709390640259,2.6524250507354736,2.5271644592285156
54.wav,classical,-328.1009826660156,192.73666381835938,24.855541229248047,22.975664138793945,-14.428117752075195,-9.99101448059082,-12.995162010192871,-9.279473304748535,-10.56602954864502,-13.731986045837402,-7.6775994300842285,-6.684146881103516,-6.926209449768066
6.wav,classical,-362.07891845703125,193.79568481445312,57.834835052490234,-10.396730422973633,-5.809109210968018,3.7407846450805664,-5.329978942871094,-13.30580997467041,-11.499349594116211,-7.32532262802124,-5.051729202270508,-3.671870470046997,-3.3940300941467285
68.wav,classical,-339.4859619140625,168.36976623535156,-31.30544090270996,9.310237884521484,-0.8957815766334534,11.538199424743652,-3.515422821044922,-7.639023303985596,-5.88379430770874,-14.457515716552734,-11.579025268554688,-7.279748916625977,-1.0333434343338013
83.wav,classical,-374.7896423339844,141.03021240234375,9.496686935424805,8.711263656616211,10.122315406799316,-7.924987316131592,-22.204347610473633,-9.392066955566406,-4.294888973236084,-19.984302520751953,-11.923978805541992,2.0309717655181885,-4.280262470245361
97.wav,classical,-463.3843078613281,178.9084014892578,27.63650131225586,-1.259792685508728,7.1830596923828125,0.5953601598739624,0.7209024429321289,-2.6683425903320312,-6.7581682205200195,-4.183603763580322,-3.9537391662597656,-4.3203630447387695,-2.636465311050415
96.wav,classical,-344.5994873046875,188.44024658203125,38.38216018676758,-9.26935863494873,-1.301086664199829,-3.7971370220184326,-7.198537349700928,-5.520538330078125,-4.373968601226807,-2.246987819671631,0.04411013424396515,-0.41369861364364624,-3.1636626720428467
82.wav,classical,-397.11956787109375,194.54489135742188,74.9415512084961,3.929447650909424,-1.9316022396087646,5.845536231994629,0.8409502506256104,-5.236536026000977,-5.6497273445129395,-7.018571853637695,-10.297666549682617,-10.064461708068848,-5.729491233825684
69.wav,classical,-172.4351806640625,138.9445343017578,-21.936450958251953,54.2806282043457,-19.379154205322266,25.136669158935547,-25.114484786987305,10.967252731323242,-18.135629653930664,11.977059364318848,-13.483853340148926,0.4840298593044281,-4.965911865234375
55.wav,classical,-306.4859924316406,190.9578399658203,-21.778121948242188,17.15034294128418,3.0250332355499268,-3.817314624786377,-8.152176856994629,-13.670486450195312,-15.129297256469727,-8.635589599609375,-8.62926959991455,-12.054566383361816,-10.883598327636719
7.wav,classical,-282.06622314453125,199.83566284179688,2.8446762561798096,24.761533737182617,1.4380786418914795,-8.164820671081543,-7.194688320159912,-9.81516170501709,-12.545217514038086,-5.412489414215088,-10.362190246582031,-11.941088676452637,-11.289398193359375
41.wav,classical,-253.0732879638672,167.49258422851562,-17.356555938720703,13.21194839477539,-15.091608047485352,0.1823955625295639,-11.083889961242676,-16.16193199157715,-0.6334825754165649,-2.097780227661133,-2.0622470378875732,-3.2554824352264404,-6.055963039398193
5.wav,classical,-412.07513427734375,221.3746795654297,58.61509323120117,-10.007824897766113,1.9862369298934937,7.605649471282959,-3.8043766021728516,-7.234579563140869,-6.159010410308838,-9.272177696228027,-10.345823287963867,-6.3573126792907715,-3.751241445541382
57.wav,classical,-314.9414367675781,191.59739685058594,-10.060962677001953,16.162418365478516,16.117963790893555,-11.370972633361816,-12.121336936950684,0.4498380422592163,1.551353096961975,-9.692159652709961,-6.709346294403076,-3.7829477787017822,-4.947909355163574
43.wav,classical,-254.43251037597656,182.74781799316406,-15.82459545135498,19.512800216674805,-8.051712989807129,8.731072425842285,-0.8718507885932922,4.726733207702637,-6.1413493156433105,-6.192554473876953,-11.589400291442871,-7.254393577575684,-4.419883728027344
94.wav,classical,-239.7131805419922,186.0738983154297,-28.205148696899414,16.77455711364746,-5.957099437713623,-7.174798488616943,-16.261390686035156,-12.155598640441895,-22.459617614746094,-11.81943130493164,-11.470909118652344,-14.733304977416992,-10.0472993850708
80.wav,classical,-330.3335876464844,185.59458923339844,24.526803970336914,21.28884506225586,-13.806934356689453,-9.98406982421875,-12.121814727783203,-9.163152694702148,-10.213913917541504,-13.28449535369873,-7.2538275718688965,-6.404375076293945,-6.500546932220459
81.wav,classical,-312.5703125,187.18162536621094,14.406875610351562,7.852242946624756,-18.265228271484375,-16.102947235107422,-12.763957023620605,-9.704726219177246,-12.33878231048584,-12.057117462158203,-5.4273529052734375,-9.172614097595215,-10.536561012268066
95.wav,classical,-308.71563720703125,198.98133850097656,-0.26926326751708984,7.860851287841797,4.6777520179748535,0.3977842926979065,-11.462120056152344,-7.601121425628662,-5.5234880447387695,-12.266406059265137,-10.562849044799805,-6.1269307136535645,-3.845072031021118
42.wav,classical,-260.828125,147.01856994628906,-8.65136432647705,27.06239128112793,3.914340019226074,7.734152793884277,-5.037650108337402,-4.891207695007324,-9.448899269104004,-0.2447986900806427,-2.737804889678955,-4.698730945587158,-7.6474456787109375
4.wav,classical,-415.7044677734375,190.59646606445312,45.11624526977539,-10.717073440551758,-1.3684883117675781,0.09851515293121338,-8.63916015625,-10.58682918548584,-8.075874328613281,-5.906553745269775,-3.724189043045044,-0.816219687461853,0.2958899438381195
56.wav,classical,-275.3577880859375,185.34339904785156,-4.4782233238220215,45.43151092529297,-2.230973720550537,-9.462346076965332,-1.3635876178741455,-12.596065521240234,-8.225504875183105,-3.988420248031616,-6.126276016235352,-5.256463527679443,-5.335635185241699
52.wav,classical,-347.7284240722656,139.4713592529297,13.640679359436035,33.23419189453125,14.105788230895996,16.215656280517578,1.5724340677261353,5.724043369293213,-1.731706142425537,4.175474643707275,2.8746464252471924,3.9898483753204346,4.0608720779418945
46.wav,classical,-282.3097229003906,170.1563262939453,-10.132832527160645,10.419089317321777,-5.370909214019775,-3.095524311065674,-2.7527334690093994,2.411567449569702,-3.6032235622406006,-7.109265327453613,-12.980770111083984,-7.929250717163086,-0.46417236328125
91.wav,classical,-216.74867248535156,141.0487518310547,-14.364678382873535,33.162010192871094,-2.9622020721435547,16.07863426208496,-16.39288902282715,-0.4911816120147705,-12.21787166595459,-7.111926555633545,-2.844078779220581,0.6424939632415771,-4.497296333312988
85.wav,classical,-247.36917114257812,160.9345703125,-30.083845138549805,36.00530242919922,-10.932221412658691,2.884387493133545,-19.024194717407227,-11.063202857971191,-20.496171951293945,-9.485535621643066,-10.994778633117676,-6.877938747406006,-6.3118157386779785
84.wav,classical,-284.5458679199219,178.96461486816406,24.6728572845459,16.003698348999023,-1.802255392074585,0.3702327311038971,-3.7509446144104004,-3.38433837890625,-4.658970832824707,-11.837285041809082,-10.486358642578125,-9.65491771697998,-8.797929763793945
90.wav,classical,-142.31231689453125,122.08577728271484,-35.49850082397461,49.52778625488281,-30.65902328491211,25.446990966796875,-27.96284294128418,9.799277305603027,-18.93010711669922,10.464300155639648,-10.774201393127441,7.531463623046875,-0.21763907372951508
47.wav,classical,-370.9505310058594,211.3672332763672,15.0962553024292,-11.7040433883667,10.721034049987793,0.034954365342855453,-10.13294506072998,-3.6343581676483154,-4.241391181945801,-5.191932678222656,-3.755068778991699,-3.2150487899780273,0.111151784658432
53.wav,classical,-226.63360595703125,131.9977264404297,-12.918758392333984,29.58917808532715,-12.64085578918457,8.350086212158203,-19.92336082458496,2.2868170738220215,-13.336153984069824,4.828085899353027,-6.884021282196045,-1.6790409088134766,-3.589832305908203
1.wav,classical,-333.9635314941406,147.23280334472656,-7.007211208343506,2.85029935836792,-7.614530086517334,-16.616954803466797,-6.0684638023376465,-2.9469940662384033,2.314725875854492,4.092895030975342,-2.951725959777832,-5.991612434387207,-5.203563213348389
79.wav,classical,-328.891357421875,213.1978302001953,41.61186599731445,8.275431632995605,2.0956521034240723,-9.258220672607422,-10.130016326904297,-6.203739166259766,-8.635601043701172,-11.674200057983398,-7.650299072265625,-8.677993774414062,-9.265811920166016
45.wav,classical,-305.0862121582031,195.25106811523438,28.62244987487793,-8.082792282104492,4.1982879638671875,5.292079448699951,-5.900702476501465,-8.38074016571045,-11.507905006408691,-11.51390552520752,-11.199273109436035,-7.905900955200195,-8.396456718444824
3.wav,classical,-240.63555908203125,152.8538360595703,-8.336159706115723,35.53846740722656,11.428123474121094,10.863078117370605,0.9658849239349365,1.3494107723236084,0.5887710452079773,4.117824077606201,4.639249324798584,-2.436866283416748,-2.199758291244507
51.wav,classical,-351.3080749511719,154.06509399414062,58.10976028442383,23.023420333862305,14.13847541809082,7.832944393157959,-1.4814246892929077,-10.397576332092285,-10.47770881652832,-5.471218109130859,-3.3317019939422607,-5.385716438293457,-6.680627822875977
86.wav,classical,-339.4918518066406,212.06112670898438,21.2012996673584,-10.025483131408691,13.999751091003418,0.5425711870193481,-10.005880355834961,-6.911683082580566,-6.3752641677856445,-8.178210258483887,-9.26025390625,-6.717609882354736,-3.5225422382354736
92.wav,classical,-253.2911376953125,171.0962371826172,-24.271324157714844,27.979259490966797,0.18852776288986206,3.0194594860076904,-13.993195533752441,-4.9262495040893555,-5.373780250549316,-5.772610187530518,-5.737412452697754,-5.813090801239014,-8.436883926391602
93.wav,classical,-380.49365234375,168.09478759765625,60.73102569580078,11.430562019348145,5.659259796142578,3.8931636810302734,-0.01681508496403694,-3.6432809829711914,-7.4469523429870605,-9.828446388244629,-11.024667739868164,-12.040011405944824,-11.878938674926758
87.wav,classical,-360.103271484375,156.87425231933594,59.40153121948242,30.979839324951172,11.295690536499023,-3.217808723449707,-7.281677722930908,-5.266984462738037,-7.084628582000732,-6.714639186859131,-8.329278945922852,-9.732999801635742,-4.776917934417725
2.wav,classical,-334.70819091796875,211.4044647216797,51.488059997558594,8.488632202148438,3.0139477252960205,-10.655627250671387,-10.92414379119873,-5.395887851715088,-9.504325866699219,-13.915423393249512,-11.275840759277344,-10.952323913574219,-8.885170936584473
50.wav,classical,-217.64561462402344,176.14987182617188,-32.17422103881836,32.78631591796875,14.990238189697266,8.931865692138672,-7.402677536010742,2.0587568283081055,1.1405214071273804,1.4561820030212402,-1.2546435594558716,-2.7410888671875,1.9047588109970093
44.wav,classical,-235.73617553710938,156.19400024414062,-28.30278778076172,24.83894920349121,-9.928122520446777,-0.10713914036750793,-17.000030517578125,-10.933579444885254,-16.947988510131836,-7.650043487548828,-11.014503479003906,-8.921786308288574,-7.750296115875244
78.wav,classical,-220.7480010986328,141.8700408935547,-32.17427062988281,42.511505126953125,-7.583261966705322,18.863847732543945,-16.984535217285156,2.2275631427764893,-11.280189514160156,-0.801706075668335,8.247472763061523,6.190074443817139,5.7400922775268555
23.wav,classical,-277.0790100097656,182.51918029785156,-23.89058494567871,19.251577377319336,-2.283977746963501,3.1454291343688965,-11.181200981140137,0.4551945626735687,-0.9149556756019592,-9.696884155273438,-6.168809413909912,-1.960980772972107,1.0448527336120605
37.wav,classical,-293.2030944824219,171.08981323242188,-0.8977600932121277,23.759822845458984,14.371077537536621,-0.09603609889745712,-16.74985122680664,-2.229210615158081,11.326967239379883,-6.895367622375488,-11.839996337890625,-2.4050405025482178,-1.5980198383331299
36.wav,classical,-297.9877624511719,168.43028259277344,22.154539108276367,40.678829193115234,-4.950741767883301,5.61583137512207,-3.967430353164673,-0.08246500045061111,-10.306475639343262,-10.192429542541504,-8.014887809753418,-12.178934097290039,-8.64846420288086
22.wav,classical,-371.6859436035156,154.15777587890625,12.67484188079834,-3.3749561309814453,7.068843841552734,-5.6683149337768555,-16.62833023071289,-9.353838920593262,-4.181474208831787,-12.932565689086914,-13.908700942993164,-6.655138969421387,-5.749965190887451
34.wav,classical,-302.70318603515625,169.8998260498047,22.91965103149414,16.423524856567383,2.2433550357818604,1.9540835618972778,-4.379024505615234,-8.341403007507324,-17.69989585876465,-9.633787155151367,-7.2173237800598145,-11.876815795898438,-9.17921257019043
20.wav,classical,-307.0838623046875,182.09156799316406,-12.32335376739502,17.370559692382812,5.050825119018555,12.756930351257324,-7.942293643951416,0.29065772891044617,-2.914137601852417,-0.6612172722816467,2.427384376525879,-4.424051284790039,1.626222014427185
21.wav,classical,-290.347412109375,172.9163818359375,-15.554715156555176,27.5600643157959,1.5707767009735107,4.3082594871521,0.4129086434841156,4.257604598999023,-0.1149061918258667,-2.5418243408203125,-4.851280212402344,-9.164692878723145,1.433256983757019
35.wav,classical,-333.5439758300781,156.87794494628906,31.779714584350586,13.959939002990723,6.575560569763184,0.9990591406822205,-12.200940132141113,-11.359349250793457,-9.759285926818848,-12.228665351867676,-16.267654418945312,-12.992226600646973,-13.604859352111816
19.wav,classical,-253.66307067871094,129.5896759033203,-14.574789047241211,35.41791915893555,-6.194938659667969,11.692176818847656,-11.926796913146973,-1.0827711820602417,-15.793916702270508,-8.610367774963379,-7.329949855804443,-3.554439067840576,-3.634887933731079
31.wav,classical,-351.4841003417969,129.7171173095703,21.417837142944336,11.389792442321777,-12.054028511047363,1.8215117454528809,-21.005516052246094,-0.7752447128295898,0.4962822198867798,-20.305805206298828,-5.880121231079102,-6.462017059326172,-15.760563850402832
25.wav,classical,-199.6885528564453,140.87852478027344,-36.53708267211914,61.62821578979492,-19.843616485595703,21.606006622314453,-18.07368278503418,1.259515643119812,-13.412741661071777,-11.743823051452637,-5.707131862640381,-7.853775978088379,5.474517822265625
24.wav,classical,-207.69447326660156,188.1661376953125,-35.58219909667969,27.659147262573242,-0.46747371554374695,10.028066635131836,-14.207479476928711,0.08690331876277924,-1.1236217021942139,-4.474731922149658,-1.5463676452636719,-5.794766426086426,-3.4144039154052734
30.wav,classical,-269.5711364746094,196.28048706054688,-30.238506317138672,14.907196044921875,10.668334007263184,-3.703491449356079,-7.7791523933410645,0.5502049922943115,-1.0020283460617065,-6.540073871612549,1.3360625505447388,1.6464768648147583,3.701728343963623
18.wav,classical,-338.5106506347656,219.40847778320312,50.14711380004883,10.750923156738281,-0.2969864308834076,-9.037971496582031,-6.9698591232299805,-2.56681227684021,-7.858454704284668,-12.161157608032227,-8.622403144836426,-9.725550651550293,-7.6104912757873535
26.wav,classical,-186.50119018554688,117.47923278808594,-18.69399070739746,55.249107360839844,-24.912534713745117,26.387386322021484,-21.06551170349121,8.518224716186523,-12.820878982543945,6.983914852142334,-8.602649688720703,6.09381628036499,-1.8054908514022827
32.wav,classical,-319.5776062011719,137.3350830078125,-6.915178298950195,30.986148834228516,-1.9775513410568237,-1.9331547021865845,-7.3873372077941895,-7.7967634201049805,-14.333478927612305,-5.029435634613037,-6.642199516296387,-5.033536434173584,-1.1073095798492432
33.wav,classical,-373.22674560546875,199.5107879638672,62.1624755859375,-5.654701232910156,-1.665582537651062,5.230088710784912,-4.761853218078613,-11.092793464660645,-9.043846130371094,-8.631406784057617,-11.200675964355469,-10.300641059875488,-5.104787349700928
27.wav,classical,-313.7056579589844,179.18630981445312,-13.657222747802734,14.255508422851562,17.317930221557617,5.365707874298096,-9.037674903869629,-4.877957344055176,-2.006411552429199,-8.312211990356445,-3.8055338859558105,2.0027644634246826,1.3488633632659912
16.wav,rock,-189.3992462158203,168.0931396484375,-15.55437183380127,34.900081634521484,12.886735916137695,22.639406204223633,5.817880630493164,12.726802825927734,-2.210294246673584,10.117535591125488,2.589289426803589,0.913006603717804,5.864494800567627
17.wav,rock,-173.36473083496094,201.7288360595703,-5.9832844734191895,31.594650268554688,-8.047350883483887,22.26255226135254,-7.937330722808838,4.305983066558838,-7.008536338806152,-3.759852170944214,2.7457189559936523,-0.7661745548248291,-9.222726821899414
15.wav,rock,-101.96661376953125,177.9645233154297,-54.376583099365234,50.289207458496094,12.954071998596191,15.809820175170898,-1.4264700412750244,8.500755310058594,-3.8755812644958496,5.916244029998779,4.297392845153809,-2.2155845165252686,2.6377487182617188
29.wav,rock,-124.97492980957031,160.46763610839844,-29.468538284301758,39.5955810546875,-12.216865539550781,19.811717987060547,-27.532217025756836,12.072020530700684,-13.758645057678223,14.284616470336914,-3.2311689853668213,-2.1113123893737793,-6.023225784301758
100.wav,rock,-144.64620971679688,126.9300308227539,-8.85946273803711,51.22307205200195,-10.63821029663086,44.548126220703125,-10.434508323669434,19.507293701171875,-0.9688180088996887,3.451404571533203,-4.486366271972656,1.84390389919281,-2.0898845195770264
28.wav,rock,-80.13190460205078,152.15943908691406,-32.22892379760742,45.58157730102539,-13.996832847595215,28.374523162841797,-15.088738441467285,13.854425430297852,-7.806584358215332,7.8368048667907715,-5.071257591247559,0.690118670463562,-2.442617177963257
14.wav,rock,-108.96231079101562,138.03675842285156,-30.620473861694336,67.22367858886719,-9.116708755493164,30.47064781188965,-13.61170768737793,20.511518478393555,-4.269072532653809,8.734992980957031,-4.184908390045166,2.643709659576416,-2.205695629119873
38.wav,rock,-165.26156616210938,151.5712432861328,-39.15066146850586,57.08842086791992,-4.948414325714111,20.011951446533203,-7.379377841949463,4.860545635223389,10.054576873779297,-3.844614267349243,-4.07152795791626,-1.1935867071151733,0.46894630789756775
10.wav,rock,-162.03375244140625,162.3708953857422,-20.529050827026367,35.18843460083008,-0.41304364800453186,23.51708984375,4.89631462097168,11.63940715789795,-0.7922859787940979,10.724355697631836,1.5666289329528809,4.877775192260742,9.375944137573242
11.wav,rock,-132.85101318359375,155.5962371826172,-51.885250091552734,47.24984359741211,-11.392709732055664,20.00777244567871,1.0982455015182495,14.36220932006836,-9.044047355651855,1.9094586372375488,-1.6399887800216675,-12.446760177612305,5.920088291168213
39.wav,rock,-129.3522186279297,151.55125427246094,-41.37084197998047,50.23577880859375,-9.042839050292969,28.68743324279785,-19.26255989074707,18.373268127441406,-9.083364486694336,10.71754264831543,-2.516026496887207,4.619598865509033,0.6939989924430847
13.wav,rock,-219.13546752929688,185.46437072753906,-3.523247480392456,34.256019592285156,9.100802421569824,12.80764389038086,-6.375368118286133,0.12671516835689545,-3.078782320022583,-3.1486823558807373,-7.931769371032715,-5.390294075012207,-9.193916320800781
12.wav,rock,-167.92318725585938,171.7540740966797,-27.122817993164062,24.257627487182617,10.842731475830078,18.647384643554688,-2.8851091861724854,6.719320297241211,-3.266937255859375,7.388761520385742,1.3746577501296997,1.3329799175262451,-3.5787644386291504
