file,genre,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
99.wav,rock,0.4535277187824249,0.49765142798423767,0.6367077827453613,0.47265973687171936,0.3905612826347351,0.35850390791893005,0.4152926504611969,0.5082532167434692,0.4933066964149475,0.6228162050247192,0.4452669322490692,0.410140722990036
66.wav,rock,0.5140630006790161,0.5211528539657593,0.45374444127082825,0.49023550748825073,0.5681330561637878,0.5206181406974792,0.47412893176078796,0.41985300183296204,0.5385439991950989,0.482430100440979,0.46505558490753174,0.6299335360527039
72.wav,rock,0.36049264669418335,0.40421050786972046,0.5409470200538635,0.4483511447906494,0.5547574162483215,0.4776310324668884,0.5091475248336792,0.6195932626724243,0.593436062335968,0.6413945555686951,0.4884220063686371,0.4290843904018402
8.wav,rock,0.36856067180633545,0.4657958149909973,0.8060784935951233,0.5935482382774353,0.3774910867214203,0.3362935483455658,0.3763086795806885,0.4873062074184418,0.4273345172405243,0.390767902135849,0.3100627660751343,0.3043154776096344
58.wav,rock,0.5912744402885437,0.5925008058547974,0.567760169506073,0.5783408880233765,0.6238638758659363,0.5388789772987366,0.5230333805084229,0.5385445356369019,0.6393633484840393,0.6221705675125122,0.540523886680603,0.5911776423454285
64.wav,rock,0.3078346848487854,0.2945042848587036,0.340038001537323,0.4539186656475067,0.6305188536643982,0.43330085277557373,0.31052365899086,0.27067798376083374,0.369123250246048,0.4147486090660095,0.39545726776123047,0.4767279326915741
70.wav,rock,0.2384391725063324,0.30240681767463684,0.35987943410873413,0.3354940414428711,0.39212319254875183,0.3489065170288086,0.37963372468948364,0.4280802011489868,0.4600394666194916,0.6096436977386475,0.44296857714653015,0.3072054982185364
71.wav,rock,0.5369746088981628,0.5569964051246643,0.6108683347702026,0.663516640663147,0.7001484632492065,0.7227796912193298,0.6773536801338196,0.6369588971138,0.6171965599060059,0.6290387511253357,0.5718890428543091,0.541591227054596
65.wav,rock,0.5632267594337463,0.39287760853767395,0.4138364791870117,0.4924047887325287,0.49879205226898193,0.4132567048072815,0.41146934032440186,0.36429208517074585,0.4282034933567047,0.46931374073028564,0.5338746905326843,0.6993991732597351
59.wav,rock,0.5232306122779846,0.4625883996486664,0.37465113401412964,0.4019610285758972,0.4752289056777954,0.4794330298900604,0.5904961228370667,0.5346760153770447,0.5091901421546936,0.4841146767139435,0.556689441204071,0.6348034739494324
40.wav,rock,0.5430338978767395,0.4553671181201935,0.4784998595714569,0.5869856476783752,0.6287336945533752,0.617396891117096,0.6089930534362793,0.5174570679664612,0.5068784952163696,0.49959197640419006,0.602317750453949,0.6516484618186951
54.wav,rock,0.5279008746147156,0.5640639662742615,0.433345228433609,0.4796431362628937,0.4826775789260864,0.4506584703922272,0.47997933626174927,0.4663482904434204,0.5658515095710754,0.5103763341903687,0.5046865940093994,0.556140661239624
6.wav,rock,0.4560599625110626,0.4836137890815735,0.5060851573944092,0.5900656580924988,0.6326335668563843,0.5790247917175293,0.5069789290428162,0.43296608328819275,0.46679648756980896,0.44768059253692627,0.41731125116348267,0.45447757840156555
68.wav,rock,0.36155447363853455,0.36657094955444336,0.5053073763847351,0.39648333191871643,0.4282144010066986,0.5064151287078857,0.5276467800140381,0.5655221939086914,0.4535203278064728,0.43877914547920227,0.2805212438106537,0.3124500811100006
83.wav,rock,0.508855402469635,0.3686116337776184,0.3105395436286926,0.29815271496772766,0.3783714771270752,0.5757729411125183,0.435174822807312,0.4046514332294464,0.3537478744983673,0.3861374855041504,0.4527638256549835,0.4326718747615814
97.wav,rock,0.576744556427002,0.5079526305198669,0.4630773067474365,0.4631420373916626,0.4057653546333313,0.4148349165916443,0.4101814031600952,0.472177654504776,0.4630831480026245,0.4521600902080536,0.4973692297935486,0.5368425250053406
96.wav,rock,0.3036380708217621,0.32605648040771484,0.45254039764404297,0.3860825300216675,0.354390949010849,0.34984835982322693,0.4112238883972168,0.5538558959960938,0.4453822672367096,0.43805670738220215,0.4090420603752136,0.37731847167015076
82.wav,rock,0.283941388130188,0.2690906822681427,0.36055123805999756,0.33862459659576416,0.32138416171073914,0.3096579909324646,0.39067116379737854,0.5059466361999512,0.43810367584228516,0.4148978888988495,0.33958107233047485,0.3268447518348694
69.wav,rock,0.5074974298477173,0.5968250036239624,0.6819167137145996,0.6253758668899536,0.6226416230201721,0.5566874742507935,0.5457367300987244,0.5334548354148865,0.5845710039138794,0.6555669903755188,0.5381208658218384,0.5120022892951965
55.wav,rock,0.3262191414833069,0.46118828654289246,0.7076985239982605,0.5685077905654907,0.4450973868370056,0.3499578833580017,0.33821985125541687,0.36943212151527405,0.4271877706050873,0.47379088401794434,0.34126198291778564,0.30239027738571167
7.wav,rock,0.46204012632369995,0.4982476234436035,0.6055653691291809,0.5692252516746521,0.4360141456127167,0.3741418421268463,0.3805435299873352,0.4358454644680023,0.46281754970550537,0.6447957158088684,0.46755266189575195,0.38604068756103516
41.wav,rock,0.5345825552940369,0.51812344789505,0.596364438533783,0.5798511505126953,0.6083730459213257,0.5343274474143982,0.4381217062473297,0.4254390597343445,0.4955994784832001,0.56663978099823,0.4969308078289032,0.5028693675994873
5.wav,rock,0.2959546148777008,0.3752831518650055,0.4494313895702362,0.43311744928359985,0.458749383687973,0.5582777261734009,0.37280258536338806,0.28597429394721985,0.36780035495758057,0.5112321376800537,0.466671347618103,0.32807421684265137
57.wav,rock,0.5283839106559753,0.5435649156570435,0.574657142162323,0.4967145621776581,0.5317658185958862,0.4760795533657074,0.5908895134925842,0.6432567834854126,0.6643311977386475,0.5921617746353149,0.5706294178962708,0.6244139671325684
43.wav,rock,0.609836757183075,0.4934287965297699,0.5150609612464905,0.529356837272644,0.7046170830726624,0.6235811710357666,0.47138941287994385,0.47903648018836975,0.4543781876564026,0.5222875475883484,0.489052951335907,0.5832049250602722
94.wav,rock,0.4743039608001709,0.4571523070335388,0.5901546478271484,0.4818459749221802,0.4122229814529419,0.38103392720222473,0.46444353461265564,0.5720241069793701,0.4643296003341675,0.4353916049003601,0.3988223969936371,0.4423429071903229
80.wav,rock,0.5061279535293579,0.4253484904766083,0.42405974864959717,0.4176366925239563,0.5423315763473511,0.5729365348815918,0.5207564234733582,0.6736199855804443,0.6254053711891174,0.5994434952735901,0.5014656186103821,0.5097732543945312
81.wav,rock,0.533122181892395,0.4159714877605438,0.4525270462036133,0.5112376809120178,0.4292302429676056,0.44706836342811584,0.4099033772945404,0.4521135091781616,0.45080870389938354,0.48593294620513916,0.5873533487319946,0.53788822889328
95.wav,rock,0.3983076512813568,0.5274237990379333,0.690372884273529,0.4964447319507599,0.3795605003833771,0.38467666506767273,0.5025875568389893,0.5774789452552795,0.4388047456741333,0.36774080991744995,0.3343435227870941,0.36880725622177124
42.wav,rock,0.445785254240036,0.5405508279800415,0.5289790630340576,0.4868524372577667,0.504579484462738,0.5109530687332153,0.506659984588623,0.48834428191185,0.5053080916404724,0.5136458873748779,0.4147559106349945,0.38089504837989807
4.wav,rock,0.2777097523212433,0.2733539342880249,0.3142729699611664,0.32904234528541565,0.3429998457431793,0.31578800082206726,0.28370922803878784,0.3260316252708435,0.4611220061779022,0.7161930203437805,0.4414256513118744,0.28906238079071045
56.wav,rock,0.4952200651168823,0.42496415972709656,0.4413608908653259,0.44400233030319214,0.46130940318107605,0.46311885118484497,0.4450579285621643,0.49506229162216187,0.42891889810562134,0.45438843965530396,0.427252858877182,0.40461739897727966
52.wav,rock,0.5535047054290771,0.5369003415107727,0.6300704479217529,0.5493322014808655,0.45402881503105164,0.4729969799518585,0.4992452561855316,0.6101865768432617,0.540413498878479,0.5667763352394104,0.474847674369812,0.44012242555618286
46.wav,rock,0.5408803820610046,0.5310761332511902,0.4883911609649658,0.47714558243751526,0.4050973355770111,0.3227123022079468,0.3366611897945404,0.3710104823112488,0.4251585602760315,0.4541730582714081,0.5116738677024841,0.5821911692619324
91.wav,rock,0.4037880003452301,0.36990079283714294,0.38066038489341736,0.45317399501800537,0.5399249196052551,0.5089988708496094,0.48645299673080444,0.508950412273407,0.6467852592468262,0.8290829658508301,0.6252211928367615,0.4943734407424927
85.wav,rock,0.39547261595726013,0.39565253257751465,0.4719659090042114,0.49393656849861145,0.6116234660148621,0.5786663293838501,0.40882691740989685,0.47090014815330505,0.5732020735740662,0.6285452246665955,0.5536269545555115,0.45644843578338623
84.wav,rock,0.4370425045490265,0.46292537450790405,0.497836172580719,0.4650259017944336,0.5069741606712341,0.4950214922428131,0.5233644843101501,0.5774602293968201,0.620530366897583,0.6519211530685425,0.5395860075950623,0.5010448098182678
90.wav,rock,0.45349884033203125,0.44607484340667725,0.5764411091804504,0.44744986295700073,0.4149472415447235,0.4038016200065613,0.49900734424591064,0.5659441351890564,0.4431343972682953,0.405812531709671,0.36090847849845886,0.4516533613204956
47.wav,rock,0.49705398082733154,0.5078034996986389,0.5508385896682739,0.5579773187637329,0.5758116245269775,0.5902538299560547,0.6529865860939026,0.5921766757965088,0.596716046333313,0.6206256747245789,0.5777391791343689,0.5565842390060425
53.wav,rock,0.3785877227783203,0.42411479353904724,0.5578759908676147,0.5088273286819458,0.4817299544811249,0.42101287841796875,0.4679851830005646,0.49188217520713806,0.5606052875518799,0.7126876711845398,0.5661631226539612,0.45068222284317017
1.wav,rock,0.5034033060073853,0.4731702208518982,0.46151983737945557,0.48859918117523193,0.587075412273407,0.5514505505561829,0.41736555099487305,0.43462517857551575,0.46045351028442383,0.5065330862998962,0.4572821855545044,0.44277259707450867
79.wav,rock,0.4710495173931122,0.43615347146987915,0.4317187964916229,0.45528653264045715,0.4950611889362335,0.4242449700832367,0.4518783688545227,0.5577099323272705,0.5214982628822327,0.5168445706367493,0.47728633880615234,0.5053841471672058
45.wav,rock,0.5042750239372253,0.5690807104110718,0.669440746307373,0.5802245140075684,0.44441458582878113,0.3859400749206543,0.48379671573638916,0.6256006956100464,0.41997644305229187,0.3245394825935364,0.3228856921195984,0.45144137740135193
3.wav,rock,0.46024090051651,0.429005891084671,0.5050313472747803,0.5149834156036377,0.5543698668479919,0.5080360770225525,0.4624721109867096,0.5331780314445496,0.487972229719162,0.4836464524269104,0.47421881556510925,0.5124328136444092
51.wav,rock,0.5360855460166931,0.4420207738876343,0.45993202924728394,0.4416145086288452,0.47867467999458313,0.42528313398361206,0.4244528114795685,0.45049813389778137,0.5000437498092651,0.6092867851257324,0.5882529020309448,0.6250852942466736
86.wav,rock,0.46490558981895447,0.49899062514305115,0.49545934796333313,0.4666997194290161,0.5337604284286499,0.4927111864089966,0.47062018513679504,0.4856150150299072,0.43880990147590637,0.47151628136634827,0.4927924573421478,0.5109489560127258
92.wav,rock,0.36286473274230957,0.382266640663147,0.47199690341949463,0.5185313820838928,0.37351569533348083,0.3020150363445282,0.3654189109802246,0.5361493229866028,0.6733719706535339,0.5582961440086365,0.42599961161613464,0.3408964276313782
93.wav,rock,0.24301709234714508,0.22595949470996857,0.286082923412323,0.364795982837677,0.435742050409317,0.36791133880615234,0.3780539035797119,0.4413242042064667,0.4459880292415619,0.5942061543464661,0.46773481369018555,0.32544654607772827
87.wav,rock,0.33494797348976135,0.43479758501052856,0.5385384559631348,0.4878147840499878,0.35019004344940186,0.32360124588012695,0.3175961971282959,0.28027743101119995,0.391987144947052,0.6149256825447083,0.4560520052909851,0.31263938546180725
2.wav,rock,0.4216487407684326,0.4105586111545563,0.4932834506034851,0.47511371970176697,0.4795490801334381,0.47747111320495605,0.5213422179222107,0.6384699940681458,0.5796130299568176,0.5701157450675964,0.4782339632511139,0.46787938475608826
50.wav,rock,0.49576061964035034,0.4197050631046295,0.40957263112068176,0.34193652868270874,0.2970191538333893,0.3222695291042328,0.42146462202072144,0.47467556595802307,0.5280014276504517,0.7871843576431274,0.680949330329895,0.5112690925598145
44.wav,rock,0.5144742727279663,0.3977677822113037,0.3970215618610382,0.4231398105621338,0.41367873549461365,0.4173833429813385,0.3722332715988159,0.506447434425354,0.55565345287323,0.5391558408737183,0.430499792098999,0.40511825680732727
78.wav,rock,0.2965296506881714,0.3386388123035431,0.4331582188606262,0.441877156496048,0.48606812953948975,0.4214184582233429,0.43891093134880066,0.4855459928512573,0.5415453910827637,0.6793888807296753,0.5391652584075928,0.4127516746520996
23.wav,rock,0.4364153742790222,0.4213457703590393,0.4173075258731842,0.40435609221458435,0.4494098126888275,0.37152940034866333,0.36555543541908264,0.42047789692878723,0.4289371967315674,0.5115315318107605,0.4433048963546753,0.4104187488555908
37.wav,rock,0.4864167869091034,0.5843833684921265,0.5692331790924072,0.5596821308135986,0.6329472064971924,0.5387054085731506,0.4575861990451813,0.44803908467292786,0.5476613640785217,0.6042278409004211,0.48461782932281494,0.49474000930786133
36.wav,rock,0.5472124218940735,0.5294913649559021,0.5718561410903931,0.4820282459259033,0.5103354454040527,0.5320559144020081,0.5440544486045837,0.5728260278701782,0.5385499596595764,0.5277892351150513,0.5426939129829407,0.5403013229370117
22.wav,rock,0.5390996932983398,0.5172407627105713,0.5316580533981323,0.49369704723358154,0.508653998374939,0.572629988193512,0.4935573637485504,0.5127211809158325,0.49757683277130127,0.4857853651046753,0.4844280183315277,0.4694027602672577
34.wav,rock,0.5308462381362915,0.5898882746696472,0.4570818543434143,0.4269724488258362,0.36945950984954834,0.37840020656585693,0.284905344247818,0.293277382850647,0.34366509318351746,0.3399363160133362,0.530610203742981,0.4455993175506592
20.wav,rock,0.42839109897613525,0.39970070123672485,0.5845562219619751,0.4417421817779541,0.3100747764110565,0.30304116010665894,0.4243147075176239,0.6641250252723694,0.49844101071357727,0.534898579120636,0.4319085478782654,0.5168135762214661
21.wav,rock,0.5353374481201172,0.5184548497200012,0.4868035316467285,0.47321194410324097,0.5024403929710388,0.40058600902557373,0.4358040392398834,0.6421625018119812,0.49152520298957825,0.3447815179824829,0.3870561420917511,0.40001654624938965
35.wav,rock,0.559088945388794,0.5479607582092285,0.6556059122085571,0.6042690277099609,0.5389894843101501,0.5300753116607666,0.5143671035766602,0.5574321150779724,0.5873583555221558,0.63112872838974,0.6218112707138062,0.5876387357711792
19.wav,rock,0.4094436466693878,0.4225199818611145,0.5767027139663696,0.44806697964668274,0.3549487888813019,0.3390815556049347,0.29948779940605164,0.35045358538627625,0.4205900728702545,0.502800703048706,0.5640352964401245,0.43208763003349304
31.wav,rock,0.37976372241973877,0.2892553508281708,0.2728041112422943,0.42524948716163635,0.6151026487350464,0.46202710270881653,0.49501270055770874,0.4316962957382202,0.5097288489341736,0.5712421536445618,0.4299725890159607,0.49004262685775757
25.wav,rock,0.4263980984687805,0.46330657601356506,0.46646302938461304,0.5245798230171204,0.6487039923667908,0.4865851104259491,0.480474591255188,0.5302050113677979,0.5306617021560669,0.5930140614509583,0.45091789960861206,0.43106359243392944
24.wav,rock,0.524359405040741,0.5358580946922302,0.590917706489563,0.572693943977356,0.6170809864997864,0.559402585029602,0.5107738971710205,0.5252647399902344,0.5603033304214478,0.5918285250663757,0.5420028567314148,0.5436317920684814
30.wav,rock,0.6741877198219299,0.6568517684936523,0.6259320378303528,0.6222085356712341,0.6439153552055359,0.6730941534042358,0.6144459843635559,0.6332707405090332,0.6457548141479492,0.6389771103858948,0.6358444094657898,0.6518267393112183
18.wav,rock,0.3006627857685089,0.2935568690299988,0.3552929162979126,0.3275953233242035,0.2746453583240509,0.29978805780410767,0.4833481013774872,0.691031277179718,0.5579502582550049,0.47648167610168457,0.33217471837997437,0.30134448409080505
26.wav,rock,0.48062390089035034,0.4208901822566986,0.40660059452056885,0.4149986505508423,0.43984395265579224,0.459165096282959,0.4080410897731781,0.4952424466609955,0.4274868369102478,0.46668484807014465,0.5322485566139221,0.45789363980293274
32.wav,rock,0.5200204253196716,0.41029155254364014,0.47592881321907043,0.4479537606239319,0.43345749378204346,0.3358442485332489,0.38774675130844116,0.4648990035057068,0.383779913187027,0.43537330627441406,0.4096057415008545,0.4790535271167755
33.wav,rock,0.3750672936439514,0.3809118866920471,0.47541582584381104,0.41324886679649353,0.41977494955062866,0.5177288055419922,0.43765321373939514,0.551703929901123,0.49165475368499756,0.5303323268890381,0.5510990023612976,0.43362298607826233
27.wav,rock,0.5209921002388,0.5390771627426147,0.45799559354782104,0.4485611021518707,0.5025953650474548,0.5221796631813049,0.6451795101165771,0.5717171430587769,0.48053306341171265,0.46272122859954834,0.45236673951148987,0.5563221573829651
pop.00027.wav,pop,0.3002365231513977,0.37925779819488525,0.4703218936920166,0.32553139328956604,0.3427847921848297,0.3140670657157898,0.4426754415035248,0.4012274146080017,0.33955898880958557,0.41995516419410706,0.3728894293308258,0.4228367507457733
pop.00033.wav,pop,0.5449846982955933,0.3509768843650818,0.3880205452442169,0.3377131521701813,0.39121896028518677,0.43018442392349243,0.44792017340660095,0.5320003628730774,0.404178261756897,0.4189033806324005,0.35393571853637695,0.4763958156108856
pop.00032.wav,pop,0.4436199963092804,0.4933566451072693,0.37392520904541016,0.4782639443874359,0.47690269351005554,0.34442582726478577,0.3899815082550049,0.4033539295196533,0.4914371073246002,0.38334891200065613,0.3909378945827484,0.4516783654689789
pop.00026.wav,pop,0.46360695362091064,0.2873750925064087,0.31638020277023315,0.24584925174713135,0.3232416808605194,0.2670743465423584,0.2503436803817749,0.5415581464767456,0.39110633730888367,0.347108393907547,0.24416346848011017,0.34173229336738586
pop.00030.wav,pop,0.40072375535964966,0.533743679523468,0.2912387549877167,0.37242409586906433,0.2601059377193451,0.3724285960197449,0.25671663880348206,0.28970929980278015,0.4684751331806183,0.321563720703125,0.4411225914955139,0.28331175446510315
pop.00024.wav,pop,0.3589239716529846,0.44722220301628113,0.3490356504917145,0.39470839500427246,0.4625081717967987,0.3737717568874359,0.439776748418808,0.42213860154151917,0.5127317309379578,0.44014036655426025,0.33427926898002625,0.3980456590652466
pop.00018.wav,pop,0.474438339471817,0.3862727880477905,0.3673582077026367,0.48578181862831116,0.39259928464889526,0.36721479892730713,0.3067304491996765,0.42945021390914917,0.5332221388816833,0.38102206587791443,0.41737207770347595,0.37864047288894653
pop.00019.wav,pop,0.4867619276046753,0.3867388367652893,0.49564749002456665,0.49854418635368347,0.31750327348709106,0.2853390574455261,0.2972627580165863,0.4751252830028534,0.2972033619880676,0.24597430229187012,0.36745914816856384,0.36559364199638367
pop.00025.wav,pop,0.3346548080444336,0.3204967975616455,0.4364912807941437,0.31975844502449036,0.3421018719673157,0.2535892724990845,0.33604907989501953,0.4473821818828583,0.3003869950771332,0.31511643528938293,0.2693766951560974,0.2880508601665497
pop.00031.wav,pop,0.4127972424030304,0.5374293327331543,0.3010021448135376,0.37948837876319885,0.2696351110935211,0.380168080329895,0.2649039924144745,0.30302566289901733,0.4735969305038452,0.332072913646698,0.4454749822616577,0.2937101721763611
pop.00009.wav,pop,0.4116414487361908,0.5412409901618958,0.4128662049770355,0.43760454654693604,0.42456290125846863,0.376971572637558,0.5236552357673645,0.4097740352153778,0.4324963092803955,0.46730247139930725,0.5129991173744202,0.5047826170921326
pop.00035.wav,pop,0.35493260622024536,0.4344771206378937,0.34126535058021545,0.4730933606624603,0.37543484568595886,0.2964424788951874,0.4153605103492737,0.38461920619010925,0.5313690304756165,0.35477209091186523,0.48756927251815796,0.4939536154270172
pop.00021.wav,pop,0.6543005704879761,0.45079708099365234,0.5226454734802246,0.5713006258010864,0.49354949593544006,0.4729715883731842,0.4221668541431427,0.5485239624977112,0.49490419030189514,0.4426013231277466,0.4806630313396454,0.4998919367790222
pop.00020.wav,pop,0.5206366777420044,0.3345378339290619,0.4229520261287689,0.46031299233436584,0.34680575132369995,0.3947715759277344,0.376699298620224,0.5040985345840454,0.41429781913757324,0.3755456209182739,0.4150612950325012,0.3822042644023895
pop.00034.wav,pop,0.3577997386455536,0.26544541120529175,0.3487512469291687,0.30385348200798035,0.29862165451049805,0.47524529695510864,0.29922863841056824,0.3152227997779846,0.2666517198085785,0.39702996611595154,0.4743725061416626,0.2893402874469757
pop.00008.wav,pop,0.36861565709114075,0.38456544280052185,0.41135352849960327,0.6037189364433289,0.45576027035713196,0.4011440575122833,0.33865806460380554,0.34271055459976196,0.5286704897880554,0.37144342064857483,0.3380086421966553,0.29993605613708496
pop.00022.wav,pop,0.5441746711730957,0.42025429010391235,0.4241979122161865,0.3997323513031006,0.3009492754936218,0.3129410445690155,0.36338114738464355,0.4459865391254425,0.34258198738098145,0.32542386651039124,0.3631804585456848,0.4008636474609375
pop.00036.wav,pop,0.4178078770637512,0.358617901802063,0.44905078411102295,0.40817248821258545,0.47623494267463684,0.40276139974594116,0.35686904191970825,0.41763538122177124,0.35934963822364807,0.38401371240615845,0.31053027510643005,0.3944180905818939
pop.00037.wav,pop,0.5543104410171509,0.48206469416618347,0.4842318296432495,0.44543933868408203,0.3602270781993866,0.36685115098953247,0.42015340924263,0.5202145576477051,0.45461392402648926,0.4515777826309204,0.42846888303756714,0.4554729461669922
pop.00023.wav,pop,0.45636603236198425,0.3627389073371887,0.4042092263698578,0.4088914692401886,0.4726530909538269,0.40087059140205383,0.3425295948982239,0.4554622769355774,0.3682425618171692,0.35005301237106323,0.31673097610473633,0.3814920485019684
pop.00044.wav,pop,0.48994576930999756,0.4452519714832306,0.4780445396900177,0.5057556629180908,0.39231812953948975,0.35814639925956726,0.4325402081012726,0.5636424422264099,0.4795621931552887,0.4008156955242157,0.4622657895088196,0.4660176634788513
pop.00050.wav,pop,0.4535827040672302,0.5033276081085205,0.4176359176635742,0.3704128861427307,0.4169430434703827,0.35602572560310364,0.37096354365348816,0.334245502948761,0.40616270899772644,0.4680118262767792,0.4069443345069885,0.4636169970035553
pop.00078.wav,pop,0.4079269468784332,0.44812336564064026,0.4443953335285187,0.49174490571022034,0.3755345642566681,0.35816457867622375,0.4669575095176697,0.46853187680244446,0.6190835237503052,0.5028295516967773,0.4500058889389038,0.42664748430252075
pop.00087.wav,pop,0.2536512017250061,0.32105132937431335,0.5686087608337402,0.36796966195106506,0.30671364068984985,0.258183091878891,0.35488060116767883,0.5720515251159668,0.3579026758670807,0.34442102909088135,0.26317358016967773,0.2602328658103943
pop.00093.wav,pop,0.6426358222961426,0.44537782669067383,0.46406757831573486,0.4200116991996765,0.325854629278183,0.3823358714580536,0.32502418756484985,0.4706133306026459,0.3597942888736725,0.3192075788974762,0.3794698119163513,0.45174315571784973
pop.00092.wav,pop,0.5666817426681519,0.46883082389831543,0.45369017124176025,0.3632374107837677,0.3965105712413788,0.4366717040538788,0.4897598922252655,0.5611795783042908,0.5136048197746277,0.5050269961357117,0.5247310996055603,0.5689966082572937
pop.00086.wav,pop,0.2460414171218872,0.3333856761455536,0.42152276635169983,0.29740890860557556,0.41508933901786804,0.2949095666408539,0.47990697622299194,0.5316717028617859,0.4045117497444153,0.5222784280776978,0.3397877514362335,0.3654628098011017
pop.00079.wav,pop,0.40528032183647156,0.4967261850833893,0.33640339970588684,0.34178978204727173,0.3445000946521759,0.2955045700073242,0.4067879319190979,0.28426888585090637,0.255533367395401,0.20093843340873718,0.3187376856803894,0.5365716814994812
pop.00051.wav,pop,0.41928938031196594,0.47494471073150635,0.5471357107162476,0.4212130904197693,0.44147709012031555,0.4326258599758148,0.4765494763851166,0.581017792224884,0.4196997880935669,0.4015771150588989,0.3757324814796448,0.37299996614456177
pop.00045.wav,pop,0.42126765847206116,0.4014854431152344,0.35996806621551514,0.4066270589828491,0.3887673616409302,0.5051565170288086,0.3611171841621399,0.4683302640914917,0.5160045623779297,0.37732064723968506,0.40401047468185425,0.3437238931655884
pop.00053.wav,pop,0.259572297334671,0.20845530927181244,0.22560518980026245,0.24268458783626556,0.26481613516807556,0.2850777804851532,0.36375489830970764,0.26658087968826294,0.2321956753730774,0.28101488947868347,0.30970001220703125,0.3891001343727112
pop.00047.wav,pop,0.39207130670547485,0.428158164024353,0.5237887501716614,0.38555455207824707,0.36622685194015503,0.4331125020980835,0.44405582547187805,0.5912674069404602,0.43726715445518494,0.413406640291214,0.42197534441947937,0.36400413513183594
pop.00090.wav,pop,0.2539632320404053,0.3203811049461365,0.5696117877960205,0.37011680006980896,0.3072660267353058,0.2589535117149353,0.35426971316337585,0.5742344260215759,0.36066463589668274,0.3451347053050995,0.26344063878059387,0.2602636218070984
pop.00084.wav,pop,0.45811086893081665,0.4273303151130676,0.5451751351356506,0.36476168036460876,0.3272574245929718,0.2692109942436218,0.33888670802116394,0.44117555022239685,0.4102407991886139,0.5237699747085571,0.4088757336139679,0.3939058482646942
pop.00085.wav,pop,0.35904431343078613,0.3958703875541687,0.5568016171455383,0.369006484746933,0.403913289308548,0.3799956142902374,0.4664064943790436,0.5865885019302368,0.49214431643486023,0.5586355924606323,0.38573265075683594,0.372547447681427
pop.00091.wav,pop,0.4326867163181305,0.4921499192714691,0.39429110288619995,0.4292527437210083,0.3577905297279358,0.4062938392162323,0.5192269086837769,0.41812095046043396,0.428470253944397,0.36396077275276184,0.43487265706062317,0.41776221990585327
pop.00046.wav,pop,0.4269466698169708,0.4044930040836334,0.3623274266719818,0.4079088568687439,0.3913876414299011,0.49959805607795715,0.3566974401473999,0.47290709614753723,0.5193691253662109,0.3817770779132843,0.4092525839805603,0.3486687242984772
pop.00052.wav,pop,0.4187864661216736,0.41753122210502625,0.46752914786338806,0.5517486929893494,0.6277551651000977,0.5849555730819702,0.5534483194351196,0.549182653427124,0.5356538891792297,0.54830002784729,0.5008394122123718,0.5188301205635071
pop.00056.wav,pop,0.4516662359237671,0.4741783142089844,0.4499627351760864,0.5491665005683899,0.47550201416015625,0.397022545337677,0.3794761598110199,0.4539104402065277,0.6138726472854614,0.5616923570632935,0.44546955823898315,0.42683786153793335
pop.00042.wav,pop,0.352455735206604,0.4652615189552307,0.3230676054954529,0.4091516137123108,0.49566102027893066,0.286893367767334,0.3324592113494873,0.3351387083530426,0.4593498706817627,0.3588993549346924,0.3599031865596771,0.37669065594673157
pop.00095.wav,pop,0.42610689997673035,0.3333134949207306,0.43071892857551575,0.34950360655784607,0.3726952075958252,0.38706275820732117,0.3069714903831482,0.44110971689224243,0.3675881624221802,0.36408233642578125,0.2844049334526062,0.32620880007743835
pop.00081.wav,pop,0.45046111941337585,0.32306423783302307,0.40916022658348083,0.3304380476474762,0.4069056212902069,0.536232590675354,0.35431912541389465,0.4210398197174072,0.3167291283607483,0.37989094853401184,0.2537729740142822,0.25769490003585815
pop.00080.wav,pop,0.39151230454444885,0.429697185754776,0.524728536605835,0.38569796085357666,0.3663402497768402,0.4338560700416565,0.44559744000434875,0.5933113694190979,0.43868547677993774,0.4130147397518158,0.4182511270046234,0.3617902398109436
pop.00094.wav,pop,0.400102823972702,0.2610061764717102,0.2840118110179901,0.3708377182483673,0.21996824443340302,0.3371545374393463,0.20648238062858582,0.3626115024089813,0.4067654311656952,0.31779778003692627,0.538690447807312,0.29039809107780457
pop.00043.wav,pop,0.49681323766708374,0.598852813243866,0.44337382912635803,0.4513609707355499,0.3704206943511963,0.48269665241241455,0.4799935817718506,0.44088250398635864,0.514880895614624,0.44237828254699707,0.4999069273471832,0.46057751774787903
pop.00057.wav,pop,0.4064481556415558,0.4392581284046173,0.5190939903259277,0.606848418712616,0.6056215763092041,0.5533206462860107,0.5430432558059692,0.5266904830932617,0.5475316047668457,0.5063856840133667,0.5261124968528748,0.44189995527267456
pop.00069.wav,pop,0.517329216003418,0.40375521779060364,0.447053998708725,0.513870894908905,0.6827664375305176,0.47510144114494324,0.4212428331375122,0.42367613315582275,0.44540974497795105,0.4837581217288971,0.5091403722763062,0.6401311755180359
pop.00041.wav,pop,0.2279379665851593,0.21573792397975922,0.406893253326416,0.327301949262619,0.20763055980205536,0.4090547263622284,0.26182010769844055,0.2503693401813507,0.19469094276428223,0.27559930086135864,0.37548020482063293,0.23562505841255188
